"","species","Longitude","Latitude","occ","coords.x1","coords.x2"
"733","Lutjanus Griseus",-82.285758,26.844467,1,-82.285758,26.844467
"734","Lutjanus Griseus",-81.863889,12.139719,1,-81.863889,12.139719
"735","Lutjanus Griseus",-87.951206,17.812724,1,-87.951206,17.812724
"736","Lutjanus Griseus",-90.392,20.821,1,-90.392,20.821
"737","Lutjanus Griseus",-90.375,20.865,1,-90.375,20.865
"738","Lutjanus Griseus",-87.86,16.73,1,-87.86,16.73
"739","Lutjanus Griseus",-79.7,9.6,1,-79.7,9.6
"740","Lutjanus Griseus",-79.53,9.6,1,-79.53,9.6
"741","Lutjanus Griseus",-79.6,9.6,1,-79.6,9.6
"742","Lutjanus Griseus",-88.082,16.802,1,-88.082,16.802
"743","Lutjanus Griseus",-80.605385,28.012817,1,-80.605385,28.012817
"744","Lutjanus Griseus",-79.869722,9.400833,1,-79.869722,9.400833
"745","Lutjanus Griseus",-80.151078,25.940845,1,-80.151078,25.940845
"746","Lutjanus Griseus",-80.137501,25.774687,1,-80.137501,25.774687
"747","Lutjanus Griseus",-81.962045,26.646239,1,-81.962045,26.646239
"748","Lutjanus Griseus",-74.485958,23.970234,1,-74.485958,23.970234
"749","Lutjanus Griseus",-82.775053,28.873298,1,-82.775053,28.873298
"750","Lutjanus Griseus",-87.034058,20.624738,1,-87.034058,20.624738
"751","Lutjanus Griseus",-80.134778,26.937533,1,-80.134778,26.937533
"752","Lutjanus Griseus",-82.1177,24.60202,1,-82.1177,24.60202
"753","Lutjanus Griseus",-76.31251,24.816433,1,-76.31251,24.816433
"754","Lutjanus Griseus",-81.953872,26.47797,1,-81.953872,26.47797
"755","Lutjanus Griseus",-80.08436,26.148867,1,-80.08436,26.148867
"756","Lutjanus Griseus",-96.31323,19.326485,1,-96.31323,19.326485
"757","Lutjanus Griseus",-79.096173,22.645734,1,-79.096173,22.645734
"758","Lutjanus Griseus",-86.975867,16.060202,1,-86.975867,16.060202
"759","Lutjanus Griseus",-64.736508,32.452014,1,-64.736508,32.452014
"760","Lutjanus Griseus",-64.823599,32.385839,1,-64.823599,32.385839
"761","Lutjanus Griseus",-80.520447,25.010986,1,-80.520447,25.010986
"762","Lutjanus Griseus",-88.289566,16.513454,1,-88.289566,16.513454
"763","Lutjanus Griseus",-95.587478,28.866619,1,-95.587478,28.866619
"764","Lutjanus Griseus",-77.411111,18.469333,1,-77.411111,18.469333
"765","Lutjanus Griseus",-96.312628,27.709528,1,-96.312628,27.709528
"766","Lutjanus Griseus",-82.372431,23.141873,1,-82.372431,23.141873
"767","Lutjanus Griseus",-97.0257,28.1135,1,-97.0257,28.1135
"768","Lutjanus Griseus",-75.688196,35.210754,1,-75.688196,35.210754
"769","Lutjanus Griseus",-97.2771,26.015026,1,-97.2771,26.015026
"770","Lutjanus Griseus",-87.458,23.553167,1,-87.458,23.553167
"771","Lutjanus Griseus",-87.417664,23.680834,1,-87.417664,23.680834
"772","Lutjanus Griseus",-87.457352,19.8113,1,-87.457352,19.8113
"773","Lutjanus Griseus",-86.851997,21.436001,1,-86.851997,21.436001
"774","Lutjanus Griseus",-91.110557,19.027224,1,-91.110557,19.027224
"775","Lutjanus Griseus",-91.384575,18.82221,1,-91.384575,18.82221
"776","Lutjanus Griseus",-91.275917,18.626024,1,-91.275917,18.626024
"777","Lutjanus Griseus",-91.465309,18.782812,1,-91.465309,18.782812
"778","Lutjanus Griseus",-86.889472,20.828058,1,-86.889472,20.828058
"779","Lutjanus Griseus",-97.270611,21.147,1,-97.270611,21.147
"780","Lutjanus Griseus",-97.196528,21.024778,1,-97.196528,21.024778
"781","Lutjanus Griseus",-97.2585,21.083083,1,-97.2585,21.083083
"782","Lutjanus Griseus",-97.284972,21.546278,1,-97.284972,21.546278
"783","Lutjanus Griseus",-87.017472,20.420611,1,-87.017472,20.420611
"784","Lutjanus Griseus",-95.810389,19.141722,1,-95.810389,19.141722
"785","Lutjanus Griseus",-96.069444,19.199583,1,-96.069444,19.199583
"786","Lutjanus Griseus",-89.127067,21.357333,1,-89.127067,21.357333
"787","Lutjanus Griseus",-89.34895,21.322767,1,-89.34895,21.322767
"788","Lutjanus Griseus",-89.777767,21.24965,1,-89.777767,21.24965
"789","Lutjanus Griseus",-90.2794,21.04685,1,-90.2794,21.04685
"790","Lutjanus Griseus",-89.17595,21.354567,1,-89.17595,21.354567
"791","Lutjanus Griseus",-89.890333,21.2329,1,-89.890333,21.2329
"792","Lutjanus Griseus",-89.668317,21.287417,1,-89.668317,21.287417
"793","Lutjanus Griseus",-90.230767,21.07595,1,-90.230767,21.07595
"794","Lutjanus Griseus",-89.30545,21.34345,1,-89.30545,21.34345
"795","Lutjanus Griseus",-89.58555,21.299917,1,-89.58555,21.299917
"796","Lutjanus Griseus",-90.176283,21.109367,1,-90.176283,21.109367
"797","Lutjanus Griseus",-89.711139,21.257083,1,-89.711139,21.257083
"798","Lutjanus Griseus",-89.4425,21.325983,1,-89.4425,21.325983
"799","Lutjanus Griseus",-87.443933,19.447116,1,-87.443933,19.447116
"800","Lutjanus Griseus",-97.216361,21.471972,1,-97.216361,21.471972
"801","Lutjanus Griseus",-96.993611,20.769028,1,-96.993611,20.769028
"802","Lutjanus Griseus",-94.526139,18.176,1,-94.526139,18.176
"803","Lutjanus Griseus",-97.254508,21.509636,1,-97.254508,21.509636
"804","Lutjanus Griseus",-94.777833,18.489278,1,-94.777833,18.489278
"805","Lutjanus Griseus",-94.377889,18.1685,1,-94.377889,18.1685
"806","Lutjanus Griseus",-80.130675,32.594905,1,-80.130675,32.594905
"807","Lutjanus Griseus",-88.077653,16.456705,1,-88.077653,16.456705
"808","Lutjanus Griseus",-80.325562,25.536131,1,-80.325562,25.536131
"809","Lutjanus Griseus",-96.730588,27.393373,1,-96.730588,27.393373
"810","Lutjanus Griseus",-87.492954,19.406246,1,-87.492954,19.406246
"811","Lutjanus Griseus",-80.25798,25.678697,1,-80.25798,25.678697
"812","Lutjanus Griseus",-96.109596,27.586958,1,-96.109596,27.586958
"813","Lutjanus Griseus",-81.155633,24.70515,1,-81.155633,24.70515
"814","Lutjanus Griseus",-87.379522,20.27858,1,-87.379522,20.27858
"815","Lutjanus Griseus",-80.477395,25.060622,1,-80.477395,25.060622
"816","Lutjanus Griseus",-96.774852,26.703919,1,-96.774852,26.703919
"817","Lutjanus Griseus",-96.713334,27.030216,1,-96.713334,27.030216
"818","Lutjanus Griseus",-80.522865,25.103788,1,-80.522865,25.103788
"819","Lutjanus Griseus",-79.247646,25.767122,1,-79.247646,25.767122
"820","Lutjanus Griseus",-80.779372,24.839487,1,-80.779372,24.839487
"821","Lutjanus Griseus",-97.737862,23.773297,1,-97.737862,23.773297
"822","Lutjanus Griseus",-86.860164,20.881292,1,-86.860164,20.881292
"823","Lutjanus Griseus",-82.148872,26.477638,1,-82.148872,26.477638
"824","Lutjanus Griseus",-94.280048,27.347019,1,-94.280048,27.347019
"825","Lutjanus Griseus",-81.688171,25.973557,1,-81.688171,25.973557
"826","Lutjanus Griseus",-80.844875,31.991512,1,-80.844875,31.991512
"827","Lutjanus Griseus",-81.083687,31.951564,1,-81.083687,31.951564
"828","Lutjanus Griseus",-66.04982,10.58022,1,-66.04982,10.58022
"829","Lutjanus Griseus",-66.10263,10.59246,1,-66.10263,10.59246
"830","Lutjanus Griseus",-82.193957,26.678745,1,-82.193957,26.678745
"831","Lutjanus Griseus",-88.14677,16.80807,1,-88.14677,16.80807
"832","Lutjanus Griseus",-80.232222,25.390948,1,-80.232222,25.390948
"833","Lutjanus Griseus",-87.249595,20.46887,1,-87.249595,20.46887
"834","Lutjanus Griseus",-82.736064,27.687509,1,-82.736064,27.687509
"835","Lutjanus Griseus",-93.345168,27.254781,1,-93.345168,27.254781
"836","Lutjanus Griseus",-97.192654,27.634249,1,-97.192654,27.634249
"837","Lutjanus Griseus",-76.759499,34.721802,1,-76.759499,34.721802
"838","Lutjanus Griseus",-95.864993,19.159729,1,-95.864993,19.159729
"839","Lutjanus Griseus",-90.020953,29.218728,1,-90.020953,29.218728
"840","Lutjanus Griseus",-88.902124,30.391708,1,-88.902124,30.391708
"841","Lutjanus Griseus",-82.693233,27.927433,1,-82.693233,27.927433
"842","Lutjanus Griseus",-82.550491,27.888203,1,-82.550491,27.888203
"843","Lutjanus Griseus",-95.288826,28.944414,1,-95.288826,28.944414
"844","Lutjanus Griseus",-64.535311,18.369433,1,-64.535311,18.369433
"845","Lutjanus Griseus",-86.805,21.406389,1,-86.805,21.406389
"846","Lutjanus Griseus",-97.908611,23.797778,1,-97.908611,23.797778
"847","Lutjanus Griseus",-87.740132,18.549143,1,-87.740132,18.549143
"848","Lutjanus Griseus",-86.922343,20.422984,1,-86.922343,20.422984
"849","Lutjanus Griseus",-88.005,21.5858,1,-88.005,21.5858
"850","Lutjanus Griseus",-88.1287,21.60945,1,-88.1287,21.60945
"851","Lutjanus Griseus",-88.056483,21.593733,1,-88.056483,21.593733
"852","Lutjanus Griseus",-88.177383,21.595583,1,-88.177383,21.595583
"853","Lutjanus Griseus",-86.786,21.457,1,-86.786,21.457
"854","Lutjanus Griseus",-86.805,21.536,1,-86.805,21.536
"855","Lutjanus Griseus",-85.334297,29.776332,1,-85.334297,29.776332
"856","Lutjanus Griseus",-80.795,28.6236,1,-80.795,28.6236
"857","Lutjanus Griseus",-80.2896,27.4528,1,-80.2896,27.4528
"858","Lutjanus Griseus",-71.5406,21.4856,1,-71.5406,21.4856
"859","Lutjanus Griseus",-80.59,28.41,1,-80.59,28.41
"860","Lutjanus Griseus",-88.07,30.23,1,-88.07,30.23
"861","Lutjanus Griseus",-87.7483,30.2933,1,-87.7483,30.2933
"862","Lutjanus Griseus",-88.34,30.2267,1,-88.34,30.2267
"863","Lutjanus Griseus",-88.095,30.45,1,-88.095,30.45
"864","Lutjanus Griseus",-88.017,30.6797,1,-88.017,30.6797
"865","Lutjanus Griseus",-60.980737,10.735749,1,-60.980737,10.735749
"866","Lutjanus Griseus",-97.077836,28.002669,1,-97.077836,28.002669
"867","Lutjanus Griseus",-81.3645,13.4583,1,-81.3645,13.4583
"868","Lutjanus Griseus",-97.358611,27.8075,1,-97.358611,27.8075
"869","Lutjanus Griseus",-80.382216,25.210766,1,-80.382216,25.210766
"870","Lutjanus Griseus",-80.427083,25.245466,1,-80.427083,25.245466
"871","Lutjanus Griseus",-97.408333,26.658333,1,-97.408333,26.658333
"872","Lutjanus Griseus",-97.458333,26.708333,1,-97.458333,26.708333
"873","Lutjanus Griseus",-97.225,26.141667,1,-97.225,26.141667
"874","Lutjanus Griseus",-93.788611,29.973056,1,-93.788611,29.973056
"875","Lutjanus Griseus",-93.906667,29.825278,1,-93.906667,29.825278
"876","Lutjanus Griseus",-93.8275,29.941111,1,-93.8275,29.941111
"877","Lutjanus Griseus",-44.283333,-43.166667,1,-44.283333,-43.166667
"878","Lutjanus Griseus",-83.07335,24.466967,1,-83.07335,24.466967
"879","Lutjanus Griseus",-87.115652,20.58135,1,-87.115652,20.58135
"880","Lutjanus Griseus",-76.144902,25.008892,1,-76.144902,25.008892
"881","Lutjanus Griseus",-87.826831,18.26481,1,-87.826831,18.26481
"882","Lutjanus Griseus",-61.74131,10.08525,1,-61.74131,10.08525
"883","Lutjanus Griseus",-61.25653,10.09153,1,-61.25653,10.09153
"884","Lutjanus Griseus",-85.8392,15.990389,1,-85.8392,15.990389
"885","Lutjanus Griseus",-79.668528,9.533806,1,-79.668528,9.533806
"886","Lutjanus Griseus",-87.078308,15.776268,1,-87.078308,15.776268
"887","Lutjanus Griseus",-87.008871,15.774368,1,-87.008871,15.774368
"888","Lutjanus Griseus",-77.53328,26.093682,1,-77.53328,26.093682
"889","Lutjanus Griseus",-88.15,30.325,1,-88.15,30.325
"890","Lutjanus Griseus",-97.428333,26.571389,1,-97.428333,26.571389
"891","Lutjanus Griseus",-64.93438,18.37425,1,-64.93438,18.37425
"892","Lutjanus Griseus",-97.319444,26.3625,1,-97.319444,26.3625
"893","Lutjanus Griseus",-97.377778,26.558333,1,-97.377778,26.558333
"894","Lutjanus Griseus",-65.07677,18.18568,1,-65.07677,18.18568
"895","Lutjanus Griseus",-64.8954,17.734,1,-64.8954,17.734
"896","Lutjanus Griseus",-65.00158,18.20217,1,-65.00158,18.20217
"897","Lutjanus Griseus",-82.8212,24.6221,1,-82.8212,24.6221
"898","Lutjanus Griseus",-97.299444,26.296111,1,-97.299444,26.296111
"899","Lutjanus Griseus",-97.218333,26.281111,1,-97.218333,26.281111
"900","Lutjanus Griseus",-97.219444,26.236111,1,-97.219444,26.236111
"901","Lutjanus Griseus",-97.180556,26.175,1,-97.180556,26.175
"902","Lutjanus Griseus",-97.279167,26.144444,1,-97.279167,26.144444
"903","Lutjanus Griseus",-97.276389,26.093333,1,-97.276389,26.093333
"904","Lutjanus Griseus",-97.465833,26.793889,1,-97.465833,26.793889
"905","Lutjanus Griseus",-97.189444,26.017778,1,-97.189444,26.017778
"906","Lutjanus Griseus",-75.77815247,9.410130501,1,-75.77815247,9.410130501
"907","Lutjanus Griseus",-66.89028889,11.7949917,1,-66.89028889,11.7949917
"908","Lutjanus Griseus",-80.09988,25.72503,1,-80.09988,25.72503
"909","Lutjanus Griseus",-82.8084,24.7267667,1,-82.8084,24.7267667
"910","Lutjanus Griseus",-81.3591,24.6250667,1,-81.3591,24.6250667
"911","Lutjanus Griseus",-80.5115666,24.9169334,1,-80.5115666,24.9169334
"912","Lutjanus Griseus",-81.5992333,24.5024167,1,-81.5992333,24.5024167
"913","Lutjanus Griseus",-81.5418166,24.5110667,1,-81.5418166,24.5110667
"914","Lutjanus Griseus",-80.20705,25.2282167,1,-80.20705,25.2282167
"915","Lutjanus Griseus",-80.1553167,25.3216167,1,-80.1553167,25.3216167
"916","Lutjanus Griseus",-80.6964167,24.78785,1,-80.6964167,24.78785
"917","Lutjanus Griseus",-83.0896833,24.6703833,1,-83.0896833,24.6703833
"918","Lutjanus Griseus",-65.03442,18.35738,1,-65.03442,18.35738
"919","Lutjanus Griseus",-75.8908333,9.8219444,1,-75.8908333,9.8219444
"920","Lutjanus Griseus",-74.14166667,11.32769444,1,-74.14166667,11.32769444
"921","Lutjanus Griseus",-75.73066667,10.18363889,1,-75.73066667,10.18363889
"922","Lutjanus Griseus",-75.89675,9.697306,1,-75.89675,9.697306
"923","Lutjanus Griseus",-81.34165,13.36515,1,-81.34165,13.36515
"924","Lutjanus Griseus",-80.8731167,24.70255,1,-80.8731167,24.70255
"925","Lutjanus Griseus",-81.08995,24.6258167,1,-81.08995,24.6258167
"926","Lutjanus Griseus",-81.3981167,24.5926833,1,-81.3981167,24.5926833
"927","Lutjanus Griseus",-81.6709167,24.4815,1,-81.6709167,24.4815
"928","Lutjanus Griseus",-83.04765,24.69815,1,-83.04765,24.69815
"929","Lutjanus Griseus",-97.476111,27.300833,1,-97.476111,27.300833
"930","Lutjanus Griseus",-97.4275,27.262778,1,-97.4275,27.262778
"931","Lutjanus Griseus",-97.721389,27.263889,1,-97.721389,27.263889
"932","Lutjanus Griseus",-97.334722,27.533889,1,-97.334722,27.533889
"933","Lutjanus Griseus",-97.390556,27.201111,1,-97.390556,27.201111
"934","Lutjanus Griseus",-80.2175832,25.3328834,1,-80.2175832,25.3328834
"935","Lutjanus Griseus",-81.9571666,24.4503333,1,-81.9571666,24.4503333
"936","Lutjanus Griseus",-90.281873,21.440887,1,-90.281873,21.440887
"937","Lutjanus Griseus",-97.306389,27.709167,1,-97.306389,27.709167
"938","Lutjanus Griseus",-82.01094,24.48116,1,-82.01094,24.48116
"939","Lutjanus Griseus",-67.945,10.486,1,-67.945,10.486
"940","Lutjanus Griseus",-67.05635,17.96491,1,-67.05635,17.96491
"941","Lutjanus Griseus",-74.2397,11.20797,1,-74.2397,11.20797
"942","Lutjanus Griseus",-74.20697,11.27335,1,-74.20697,11.27335
"943","Lutjanus Griseus",-80.65693,24.81783,1,-80.65693,24.81783
"944","Lutjanus Griseus",-81.3762778,13.3178056,1,-81.3762778,13.3178056
"945","Lutjanus Griseus",-81.6956166,12.5551833,1,-81.6956166,12.5551833
"946","Lutjanus Griseus",-77.3268611,8.6167222,1,-77.3268611,8.6167222
"947","Lutjanus Griseus",-75.7888611,10.1708889,1,-75.7888611,10.1708889
"948","Lutjanus Griseus",-81.4142778,13.3623667,1,-81.4142778,13.3623667
"949","Lutjanus Griseus",-80.66067,25.02396,1,-80.66067,25.02396
"950","Lutjanus Griseus",-81.1552166,24.6183334,1,-81.1552166,24.6183334
"951","Lutjanus Griseus",-81.93055,24.5141167,1,-81.93055,24.5141167
"952","Lutjanus Griseus",-80.37365,25.27486,1,-80.37365,25.27486
"953","Lutjanus Griseus",-81.2307,24.586817,1,-81.2307,24.586817
"954","Lutjanus Griseus",-80.1016,24.6684,1,-80.1016,24.6684
"955","Lutjanus Griseus",-80.182268,25.39093,1,-80.182268,25.39093
"956","Lutjanus Griseus",-81.075983,25.316516,1,-81.075983,25.316516
"957","Lutjanus Griseus",-81.40335,24.54645,1,-81.40335,24.54645
"958","Lutjanus Griseus",-80.3613999,25.14805,1,-80.3613999,25.14805
"959","Lutjanus Griseus",-68.26267181,10.83541697,1,-68.26267181,10.83541697
"960","Lutjanus Griseus",-67.21117,18.00057,1,-67.21117,18.00057
"961","Lutjanus Griseus",-81.3457999,24.5612,1,-81.3457999,24.5612
"962","Lutjanus Griseus",-80.6148999,24.9046167,1,-80.6148999,24.9046167
"963","Lutjanus Griseus",-81.475571,12.415861,1,-81.475571,12.415861
"964","Lutjanus Griseus",-70.576631,11.951356,1,-70.576631,11.951356
"965","Lutjanus Griseus",-67.1919,18.1893,1,-67.1919,18.1893
"966","Lutjanus Griseus",-87.8767,30.275,1,-87.8767,30.275
"967","Lutjanus Griseus",-87.7567,30.22,1,-87.7567,30.22
"968","Lutjanus Griseus",-80.606567,28.146267,1,-80.606567,28.146267
"969","Lutjanus Griseus",-80.43253,27.82858,1,-80.43253,27.82858
"970","Lutjanus Griseus",-80.486083,27.863283,1,-80.486083,27.863283
"971","Lutjanus Griseus",-80.5982,28.072367,1,-80.5982,28.072367
"972","Lutjanus Griseus",-80.509,27.90892,1,-80.509,27.90892
"973","Lutjanus Griseus",-80.60853,28.55072,1,-80.60853,28.55072
"974","Lutjanus Griseus",-80.61192,28.25415,1,-80.61192,28.25415
"975","Lutjanus Griseus",-80.6592,28.35675,1,-80.6592,28.35675
"976","Lutjanus Griseus",-80.39778,27.72135,1,-80.39778,27.72135
"977","Lutjanus Griseus",-80.64092,28.41653,1,-80.64092,28.41653
"978","Lutjanus Griseus",-80.6435,28.31355,1,-80.6435,28.31355
"979","Lutjanus Griseus",-80.73652,28.38287,1,-80.73652,28.38287
"980","Lutjanus Griseus",-80.52833,27.98338,1,-80.52833,27.98338
"981","Lutjanus Griseus",-80.55377,28.04382,1,-80.55377,28.04382
"982","Lutjanus Griseus",-80.63165,28.46443,1,-80.63165,28.46443
"983","Lutjanus Griseus",-80.78358,28.79052,1,-80.78358,28.79052
"984","Lutjanus Griseus",-80.59455,28.50358,1,-80.59455,28.50358
"985","Lutjanus Griseus",-80.7003,28.3236,1,-80.7003,28.3236
"986","Lutjanus Griseus",-80.4313,27.78042,1,-80.4313,27.78042
"987","Lutjanus Griseus",-80.64947,28.67553,1,-80.64947,28.67553
"988","Lutjanus Griseus",-80.65545,28.20502,1,-80.65545,28.20502
"989","Lutjanus Griseus",-80.76953,28.48175,1,-80.76953,28.48175
"990","Lutjanus Griseus",-80.8254,28.6707,1,-80.8254,28.6707
"991","Lutjanus Griseus",-80.73298,28.75528,1,-80.73298,28.75528
"992","Lutjanus Griseus",-80.10034,25.65829,1,-80.10034,25.65829
"993","Lutjanus Griseus",-97.259167,27.865833,1,-97.259167,27.865833
"994","Lutjanus Griseus",-66.09178,10.53854,1,-66.09178,10.53854
"995","Lutjanus Griseus",-60.2351118,10.6519071,1,-60.2351118,10.6519071
"996","Lutjanus Griseus",-66.24744,10.6524,1,-66.24744,10.6524
"997","Lutjanus Griseus",-66.18254,10.6192,1,-66.18254,10.6192
"998","Lutjanus Griseus",-82.92625,24.6658333,1,-82.92625,24.6658333
"999","Lutjanus Griseus",-80.61929,24.84802,1,-80.61929,24.84802
"1000","Lutjanus Griseus",-64.9569,32.2067,1,-64.9569,32.2067
"1001","Lutjanus Griseus",-97.32,27.8525,1,-97.32,27.8525
"1002","Lutjanus Griseus",-97.212778,27.820278,1,-97.212778,27.820278
"1003","Lutjanus Griseus",-97.180278,27.705556,1,-97.180278,27.705556
"1004","Lutjanus Griseus",-81.03800201,31.72599983,1,-81.03800201,31.72599983
"1005","Lutjanus Griseus",-77.79599762,34.18999863,1,-77.79599762,34.18999863
"1006","Lutjanus Griseus",-80.53500366,32.17599869,1,-80.53500366,32.17599869
"1007","Lutjanus Griseus",-77.39600372,34.49599838,1,-77.39600372,34.49599838
"1008","Lutjanus Griseus",-78.56700134,33.83300018,1,-78.56700134,33.83300018
"1009","Lutjanus Griseus",-77.48899841,34.45299912,1,-77.48899841,34.45299912
"1010","Lutjanus Griseus",-77.90799713,33.91500092,1,-77.90799713,33.91500092
"1011","Lutjanus Griseus",-77.9260025,33.86899948,1,-77.9260025,33.86899948
"1012","Lutjanus Griseus",-78.29399872,33.89300156,1,-78.29399872,33.89300156
"1013","Lutjanus Griseus",-81.34500122,30.14900017,1,-81.34500122,30.14900017
"1014","Lutjanus Griseus",-81.24500275,29.77499962,1,-81.24500275,29.77499962
"1015","Lutjanus Griseus",-81.38600159,30.3239994,1,-81.38600159,30.3239994
"1016","Lutjanus Griseus",-80.66627,28.25717,1,-80.66627,28.25717
"1017","Lutjanus Griseus",-80.37445,27.663,1,-80.37445,27.663
"1018","Lutjanus Griseus",-80.37406,25.08136,1,-80.37406,25.08136
"1019","Lutjanus Griseus",-81.45375,24.53819,1,-81.45375,24.53819
"1020","Lutjanus Griseus",-76.13182831,23.7682209,1,-76.13182831,23.7682209
"1021","Lutjanus Griseus",-67.16075,18.44494,1,-67.16075,18.44494
"1022","Lutjanus Griseus",-65.60128,18.22362,1,-65.60128,18.22362
"1023","Lutjanus Griseus",-67.01861,17.93498,1,-67.01861,17.93498
"1024","Lutjanus Griseus",-80.5662167,24.8895,1,-80.5662167,24.8895
"1025","Lutjanus Griseus",-80.1358166,25.53695,1,-80.1358166,25.53695
"1026","Lutjanus Griseus",-81.7135666,24.5504667,1,-81.7135666,24.5504667
"1027","Lutjanus Griseus",-82.98332,24.72103,1,-82.98332,24.72103
"1028","Lutjanus Griseus",-87.951,30.643,1,-87.951,30.643
"1029","Lutjanus Griseus",-64.8135,17.77388,1,-64.8135,17.77388
"1030","Lutjanus Griseus",-87.8283,30.3933,1,-87.8283,30.3933
"1031","Lutjanus Griseus",-64.75862,18.24447,1,-64.75862,18.24447
"1032","Lutjanus Griseus",-64.8624,17.6366,1,-64.8624,17.6366
"1033","Lutjanus Griseus",-64.89833,18.27883,1,-64.89833,18.27883
"1034","Lutjanus Griseus",-65.52139,18.34408,1,-65.52139,18.34408
"1035","Lutjanus Griseus",-65.58943,18.3652,1,-65.58943,18.3652
"1036","Lutjanus Griseus",-65.37103,18.23523,1,-65.37103,18.23523
"1037","Lutjanus Griseus",-65.64596,18.38508,1,-65.64596,18.38508
"1038","Lutjanus Griseus",-64.59743,17.76278,1,-64.59743,17.76278
"1039","Lutjanus Griseus",-64.83238,18.29459,1,-64.83238,18.29459
"1040","Lutjanus Griseus",-89.70581,22.39598,1,-89.70581,22.39598
"1101","Lutjanus Griseus",-76.6511769227815,11.9617732706074,0,-76.6511769227815,11.9617732706074
"3100","Lutjanus Griseus",-64.6624701937267,13.9004392265795,0,-64.6624701937267,13.9004392265795
"7100","Lutjanus Griseus",-67.7816504319278,37.6078677218068,0,-67.7816504319278,37.6078677218068
"9100","Lutjanus Griseus",-76.7850245230107,11.5823813114875,0,-76.7850245230107,11.5823813114875
"2111","Lutjanus Griseus",-68.9309546391453,26.6472570214193,0,-68.9309546391453,26.6472570214193
"2815","Lutjanus Griseus",-40.0808997182673,-23.3721484055593,0,-40.0808997182673,-23.3721484055593
"2910","Lutjanus Griseus",-89.1603186665915,21.9576161805258,0,-89.1603186665915,21.9576161805258
"3010","Lutjanus Griseus",-75.0714202993899,37.9933783924899,0,-75.0714202993899,37.9933783924899
"3310","Lutjanus Griseus",-96.1386773673455,23.602474115738,0,-96.1386773673455,23.602474115738
"3610","Lutjanus Griseus",-53.7274127021694,6.71276751630016,0,-53.7274127021694,6.71276751630016
"4310","Lutjanus Griseus",-91.6804707686658,28.1067777074844,0,-91.6804707686658,28.1067777074844
"4810","Lutjanus Griseus",-64.5907309988066,22.9842615552803,0,-64.5907309988066,22.9842615552803
"5010","Lutjanus Griseus",-63.0275187329882,16.7572334623939,0,-63.0275187329882,16.7572334623939
"5110","Lutjanus Griseus",-64.0830997324306,31.1974655019773,0,-64.0830997324306,31.1974655019773
"5510","Lutjanus Griseus",-83.4944064829896,21.7869550409487,0,-83.4944064829896,21.7869550409487
"5610","Lutjanus Griseus",-47.9982847717394,5.15973100038113,0,-47.9982847717394,5.15973100038113
"5710","Lutjanus Griseus",-76.889662188054,12.0336370346286,0,-76.889662188054,12.0336370346286
"5810","Lutjanus Griseus",-65.802209179007,13.5824176684058,0,-65.802209179007,13.5824176684058
"6010","Lutjanus Griseus",-73.8859289359571,39.5282986448494,0,-73.8859289359571,39.5282986448494
"6310","Lutjanus Griseus",-66.8161033759495,34.832608090582,0,-66.8161033759495,34.832608090582
"6610","Lutjanus Griseus",-68.8678593301808,15.5012453469255,0,-68.8678593301808,15.5012453469255
"6710","Lutjanus Griseus",-82.9206087725151,18.1918824713501,0,-82.9206087725151,18.1918824713501
"7010","Lutjanus Griseus",-63.4304794669101,17.5707710945486,0,-63.4304794669101,17.5707710945486
"7210","Lutjanus Griseus",-55.2486723846813,9.17195108679727,0,-55.2486723846813,9.17195108679727
"7310","Lutjanus Griseus",-38.9596126312139,-19.1609424290534,0,-38.9596126312139,-19.1609424290534
"7510","Lutjanus Griseus",-87.7017719947583,16.4202237323249,0,-87.7017719947583,16.4202237323249
"7610","Lutjanus Griseus",-46.9570466363434,3.39591667807316,0,-46.9570466363434,3.39591667807316
"7710","Lutjanus Griseus",-69.6097588651177,29.1003103603732,0,-69.6097588651177,29.1003103603732
"7810","Lutjanus Griseus",-94.2151462396291,19.906066509665,0,-94.2151462396291,19.906066509665
"8010","Lutjanus Griseus",-66.0027558790089,33.0062551034535,0,-66.0027558790089,33.0062551034535
"8310","Lutjanus Griseus",-65.8566513176939,23.4879626155243,0,-65.8566513176939,23.4879626155243
"8410","Lutjanus Griseus",-77.1472595564867,9.96097399896571,0,-77.1472595564867,9.96097399896571
"8510","Lutjanus Griseus",-93.0640245086523,20.8070070606635,0,-93.0640245086523,20.8070070606635
"8810","Lutjanus Griseus",-86.3710043652351,22.8560052182357,0,-86.3710043652351,22.8560052182357
"9410","Lutjanus Griseus",-87.1613210154439,21.8070552559716,0,-87.1613210154439,21.8070552559716
"9610","Lutjanus Griseus",-45.431748653723,-25.4274704641954,0,-45.431748653723,-25.4274704641954
"10310","Lutjanus Griseus",-76.557536924411,14.8309040662766,0,-76.557536924411,14.8309040662766
"1051","Lutjanus Griseus",-90.1146060283267,24.8249236757186,0,-90.1146060283267,24.8249236757186
"1061","Lutjanus Griseus",-37.4891302874938,-17.1780137492879,0,-37.4891302874938,-17.1780137492879
"1141","Lutjanus Griseus",-84.528021065722,29.7285339861571,0,-84.528021065722,29.7285339861571
"1182","Lutjanus Griseus",-66.5581958868556,23.5601068342668,0,-66.5581958868556,23.5601068342668
"1211","Lutjanus Griseus",-69.9992047415075,34.8676962050527,0,-69.9992047415075,34.8676962050527
